p0,L0,popt,Lopt
0.022646443075930597,2545.4013046565588,NaN,NaN
0.022908676527677738,2570.6381929576332,NaN,NaN
0.023173946499684787,2593.301548137037,NaN,NaN
0.023442288153199226,2590.373075473359,NaN,NaN
0.023713737056616554,2567.4215315588012,1.0001997661588313,101.18287215764212
0.023988329190194897,2566.853679221883,NaN,NaN
0.024266100950824154,2576.008899699902,NaN,NaN
0.024547089156850298,2582.930164209551,NaN,NaN
0.024831331052955704,2580.5342067867755,NaN,NaN
0.025118864315095794,2556.922499051116,15.894094954234854,1639.1856381904822
0.02540972705549305,2549.3465114509827,NaN,NaN
0.025703957827688632,2565.6367154469267,NaN,NaN
0.026001595631652722,2577.0738354945024,NaN,NaN
0.026302679918953815,2579.727366735474,NaN,NaN
0.0266072505979881,2560.3948690132447,15.894096451967101,1639.1856383265133
0.026915348039269153,2534.242755126505,NaN,NaN
0.027227013080779128,2542.6663608745343,NaN,NaN
0.02754228703338166,2569.5051065443863,NaN,NaN
0.027861211686297706,2587.452838155314,NaN,NaN
0.028183829312644536,2587.3621583164395,15.894095906333412,1639.185638241358
0.028510182675039096,2555.774751705386,NaN,NaN
0.028840315031266057,2525.3917348512764,NaN,NaN
0.029174270140011675,2536.965260686483,NaN,NaN
0.029512092266663854,2570.6872933701065,NaN,NaN
0.029853826189179603,2600.699496248179,15.894095198588703,1639.1856381941634
0.03019951720402016,2609.44666257012,NaN,NaN
0.030549211132155137,2577.822352013934,NaN,NaN
0.030902954325135904,2538.0209622228726,NaN,NaN
0.03126079367123956,2534.8788773560627,NaN,NaN
0.03162277660168379,2558.52076150341,15.894096840846997,1639.1856384073717
0.03198895109691397,2587.3326585340483,NaN,NaN
0.03235936569296283,2603.578123266823,NaN,NaN
0.032734069487883814,2580.2819300686892,NaN,NaN
0.03311311214825911,2533.943584195707,NaN,NaN
0.03349654391578276,2513.5064405568523,15.894096374763423,1639.185638313343
0.033884415613920256,2526.903172190957,NaN,NaN
0.034276778654645026,2557.9036610117805,NaN,NaN
0.034673685045253165,2595.029586352858,NaN,NaN
0.03507518739525679,2609.4189279828424,NaN,NaN
0.03548133892335755,2588.1831393725306,15.002450620271965,2168.75323097081
0.03589219346450052,2567.08825222975,NaN,NaN
0.03630780547701014,2572.462702546724,NaN,NaN
0.036728230049808464,2593.8928114765195,NaN,NaN
0.03715352290971726,2622.3980385103596,NaN,NaN
0.037583740428844416,2643.593541393287,1.736241124810741,2302.655448730923
0.038018939632056124,2628.4056624044065,NaN,NaN
0.03845917820453535,2581.249703028385,NaN,NaN
0.03890451449942807,2541.290164427576,NaN,NaN
0.03935500754557775,2525.302940209753,NaN,NaN
0.039810717055349734,2527.414547548632,15.894096727936027,1639.185638380784
0.04027170343254591,2548.1534147446796,NaN,NaN
0.04073802778041128,2574.792927438935,NaN,NaN
0.04120975190973302,2579.4495658188125,NaN,NaN
0.04168693834703355,2563.6607980910844,NaN,NaN
0.042169650342858224,2554.5857778406125,7.298929024330572,2347.311605123667
0.04265795188015926,2558.30713477653,NaN,NaN
0.04315190768277652,2564.401184791199,NaN,NaN
0.04365158322401659,2573.9398820231327,NaN,NaN
0.044157044735331254,2582.736872325517,NaN,NaN
0.04466835921509631,2571.3208176736453,7.302255036964193,2347.3121232807043
0.04518559443749224,2540.4542896722974,NaN,NaN
0.0457088189614875,2518.6209690965734,NaN,NaN
0.04623810213992603,2520.4516212173057,NaN,NaN
0.046773514128719815,2536.0058336197317,NaN,NaN
0.04731512589614805,2559.5317444596462,15.002388129195854,2168.7532338460896
0.04786300923226383,2589.304104904589,NaN,NaN
0.04841723675840994,2607.4509307421345,NaN,NaN
0.04897788193684462,2597.9862857170942,NaN,NaN
0.04954501908047903,2575.0533781147487,NaN,NaN
0.05011872336272723,2563.400033824585,1.0001948140926393,101.18286054784903
0.050699070827470445,2565.6931880769303,NaN,NaN
0.05128613839913648,2572.9444006325334,NaN,NaN
0.05188000389289612,2585.9727011683167,NaN,NaN
0.05248074602497726,2602.9815727233886,NaN,NaN
0.053088444423098846,2606.5855556589263,7.301722946967881,2347.311995246669
0.05370317963702527,2586.3948444487423,NaN,NaN
0.054325033149243335,2558.3431760562207,NaN,NaN
0.054954087385762455,2543.1268808590708,NaN,NaN
0.05559042572704037,2541.069608986294,NaN,NaN
0.056234132519034905,2543.831314496702,1.000213905504392,101.18293477712437
0.05688529308438413,2553.3346438316607,NaN,NaN
0.057543993733715694,2571.3505177046386,NaN,NaN
0.058210321777087126,2585.0172072218456,NaN,NaN
0.0588843655355589,2582.0260007490774,NaN,NaN
0.059566214352901034,2571.0890893340566,14.998671445507776,2168.7539355014815
0.06025595860743578,2570.4732831403994,NaN,NaN
0.06095368972401691,2582.5997019630922,NaN,NaN
0.06165950018614822,2595.510931651519,NaN,NaN
0.06237348354824192,2603.621949071422,NaN,NaN
0.06309573444801933,2610.4171801355874,14.99828279040526,2168.754079009832
0.06382634861905485,2612.430397916656,NaN,NaN
0.06456542290346556,2598.140824091111,NaN,NaN
0.06531305526474723,2567.2108288108293,NaN,NaN
0.06606934480075961,2537.741726296512,NaN,NaN
0.06683439175686146,2526.974014639548,14.998315329349667,2168.7540664458256
0.06760829753919818,2533.6374910620466,NaN,NaN
0.06839116472814293,2546.1381778582386,NaN,NaN
0.06918309709189366,2559.696045367935,NaN,NaN
0.06998419960022735,2575.533615769082,NaN,NaN
0.0707945784384138,2587.80986068597,7.305812523056724,2347.3135284126047
0.0716143410212902,2584.331016836145,NaN,NaN
0.07244359600749903,2563.048639005661,NaN,NaN
0.07328245331389041,2539.195663506671,NaN,NaN
0.07413102413009177,2530.2656664615597,NaN,NaN
0.07498942093324558,2538.7154711763455,1.0001895154872422,101.18285407305521
0.07585775750291836,2554.510438581902,NaN,NaN
0.0767361489361819,2570.287833638028,NaN,NaN
0.07762471166286916,2586.2296530837984,NaN,NaN
0.07852356346100718,2600.337551226494,NaN,NaN
0.07943282347242814,2602.4714767520372,15.894095303030936,1639.1856381955247
0.08035261221856173,2584.048143971162,NaN,NaN
0.08128305161640992,2550.8697004081755,NaN,NaN
0.08222426499470711,2520.61057882116,NaN,NaN
0.08317637711026708,2506.6045808052418,NaN,NaN
0.08413951416451952,2507.774984889684,7.301922075729878,2347.3120432054648
0.08511380382023764,2515.2468701666226,NaN,NaN
0.08609937521846008,2524.474033946778,NaN,NaN
0.08709635899560805,2536.7748972867857,NaN,NaN
0.08810488730080142,2550.622036186588,NaN,NaN
0.08912509381337455,2557.2888588537494,15.002608427776826,2168.753228428828
0.09015711376059571,2548.7212071223657,NaN,NaN
0.09120108393559097,2528.3418664816754,NaN,NaN
0.09225714271547633,2510.670287779548,NaN,NaN
0.0933254300796991,2508.905011878956,NaN,NaN
0.09440608762859236,2524.206233889853,15.894096789022164,1639.185638392473
0.09549925860214359,2547.6615744324245,NaN,NaN
0.09660508789898137,2570.6042234176625,NaN,NaN
0.09772372209558107,2590.553722574026,NaN,NaN
0.0988553094656939,2607.130731826089,NaN,NaN
0.1,2615.3951959049746,1.0001997841976928,101.1828722139054
0.10115794542598985,2606.7251561544567,NaN,NaN
0.10232929922807542,2577.5178784648137,NaN,NaN
0.10351421666793438,2536.018317148669,NaN,NaN
0.10471285480508996,2498.7897474455617,NaN,NaN
0.10592537251772889,2479.494101937692,1.0002301028029614,101.1830602628987
0.10715193052376065,2480.823532600446,NaN,NaN
0.10839269140212036,2496.5075676466595,NaN,NaN
0.1096478196143185,2519.3625981230316,NaN,NaN
0.11091748152624012,2546.326577642197,NaN,NaN
0.11220184543019636,2575.9888686388294,7.306852610473598,2347.314106364491
0.11350108156723152,2603.153860236648,NaN,NaN
0.1148153621496883,2618.0491454475427,NaN,NaN
0.11614486138403426,2612.3756605318426,NaN,NaN
0.11748975549395294,2586.651990559056,NaN,NaN
0.11885022274370183,2551.5721423572845,15.00250152380589,2168.7532311617188
0.12022644346174127,2521.512554010542,NaN,NaN
0.12161860006463679,2505.681534256264,NaN,NaN
0.12302687708123815,2504.423157998817,NaN,NaN
0.1244514611771385,2512.76299388313,NaN,NaN
0.12589254117941673,2526.53014013731,1.0002510680629184,101.18330782308122
0.12735030810166617,2545.031277703852,NaN,NaN
0.1288249551693134,2568.3064380109677,NaN,NaN
0.13031667784522993,2592.6621375601385,NaN,NaN
0.1318256738556407,2609.9310145363047,NaN,NaN
0.1333521432163324,2611.8823346001836,15.894095417215846,1639.1856382020137
0.13489628825916536,2596.2660289500877,NaN,NaN
0.13645831365889247,2569.3981098386107,NaN,NaN
0.1380384264602885,2542.7651118258655,NaN,NaN
0.13963683610559377,2526.2564326283577,NaN,NaN
0.14125375446227545,2523.228787715217,1.7361374402234,2302.655148148868
0.1428893958511103,2530.782202752987,NaN,NaN
0.14454397707459277,2544.027794228731,NaN,NaN
0.14621771744567183,2560.268319642804,NaN,NaN
0.14791083881682077,2579.682654892482,NaN,NaN
0.14962356560944334,2602.4226354376633,7.300010005441256,2347.3116918614764
0.15135612484362082,2625.269410114421,NaN,NaN
0.15310874616820302,2641.3517860182264,NaN,NaN
0.1548816618912481,2643.5430215819456,NaN,NaN
0.15667510701081488,2629.111150182277,NaN,NaN
0.15848931924611132,2602.1598295291296,15.894096434748844,1639.1856383225258
0.16032453906900412,2571.906265713246,NaN,NaN
0.162181009735893,2547.8995903244318,NaN,NaN
0.16405897731995392,2535.43612812072,NaN,NaN
0.16595869074375605,2534.147870980048,NaN,NaN
0.16788040181225602,2540.0733248351407,7.303089845248639,2347.3123698716854
0.16982436524617442,2549.268917309362,NaN,NaN
0.17179083871575881,2560.2142159048135,NaN,NaN
0.17378008287493754,2573.477267705745,NaN,NaN
0.17579236139586926,2589.2207931706216,NaN,NaN
0.17782794100389226,2604.8714979849065,15.894096142820297,1639.1856382753476
0.1798870915128788,2615.0071901198344,NaN,NaN
0.18197008586099833,2613.762161475687,NaN,NaN
0.1840772001468956,2598.3060122006423,NaN,NaN
0.18620871366628675,2571.04165243664,NaN,NaN
0.18836490894898006,2539.1404491643543,7.303755920440697,2347.31260791303
0.19054607179632474,2511.4791216039457,NaN,NaN
0.1927524913190936,2494.7785691647323,NaN,NaN
0.19498445997580455,2491.2790778080184,NaN,NaN
0.19724227361148539,2498.902855138156,NaN,NaN
0.19952623149688797,2513.4578159778575,15.002630483430856,2168.753231530021
0.20183663636815613,2531.252814738478,NaN,NaN
0.20417379446695294,2550.5344101370715,NaN,NaN
0.20653801558105292,2571.1226105441247,NaN,NaN
0.20892961308540392,2592.632698822792,NaN,NaN
0.21134890398366465,2612.754588720086,15.894096744644523,1639.185638385413
0.2137962089502232,2626.987057730771,NaN,NaN
0.21627185237270202,2630.048208886857,NaN,NaN
0.21877616239495523,2618.2865647153376,NaN,NaN
0.22130947096056375,2591.7838532564656,NaN,NaN
0.22387211385683395,2555.025571159798,15.89409644784698,1639.1856383250717
0.22646443075930595,2515.600567426522,NaN,NaN
0.2290867652767773,2481.5533242089214,NaN,NaN
0.23173946499684786,2458.7189259951815,NaN,NaN
0.2344228815319922,2449.2798359445605,NaN,NaN
0.23713737056616552,2452.028365535394,3.1111968333947413,2417.6641776952292
0.23988329190194904,2463.8667988533057,NaN,NaN
0.24266100950824154,2481.649797534993,NaN,NaN
0.24547089156850305,2503.3981396168238,NaN,NaN
0.24831331052955705,2528.368511502795,NaN,NaN
0.251188643150958,2556.108729444706,7.30659842814276,2347.3139558420003
0.25409727055493053,2585.141672950774,NaN,NaN
0.2570395782768864,2612.184505009488,NaN,NaN
0.2600159563165272,2632.4835087463616,NaN,NaN
0.2630267991895382,2641.1511329775963,NaN,NaN
0.26607250597988097,2634.9013077427203,15.894095529504712,1639.1856382084927
0.2691534803926916,2613.4838508371013,NaN,NaN
0.2722701308077913,2580.1778195028896,NaN,NaN
0.2754228703338166,2540.9721618157005,NaN,NaN
0.278612116862977,2502.867262039848,NaN,NaN
0.28183829312644537,2471.8541153854017,15.894096360329137,1639.1856383106358
0.2851018267503909,2451.521937402525,NaN,NaN
0.28840315031266056,2442.6877303049996,NaN,NaN
0.29174270140011666,2444.020836917673,NaN,NaN
0.29512092266663853,2453.1863169800126,NaN,NaN
0.29853826189179594,2468.01968061183,0.2896008890133828,2442.109512820015
0.3019951720402016,2487.2049824810247,NaN,NaN
0.3054921113215513,2510.2593033192993,NaN,NaN
0.30902954325135906,2536.867260798071,NaN,NaN
0.3126079367123955,2566.0098584739517,NaN,NaN
0.31622776601683794,2595.355796042781,7.300386500590155,2347.3117384294387
0.3198895109691398,2621.2632139081297,NaN,NaN
0.32359365692962827,2639.4600487590665,NaN,NaN
0.3273406948788382,2646.13125780585,NaN,NaN
0.3311311214825911,2639.05407548836,NaN,NaN
0.33496543915782767,2618.457164122133,15.894096297246948,1639.1856382982478
0.3388441561392026,2587.165668273692,NaN,NaN
0.34276778654645035,2550.0857867903387,NaN,NaN
0.3467368504525316,2513.0334694493645,NaN,NaN
0.350751873952568,2481.379573154788,NaN,NaN
0.3548133892335754,2458.9852139489276,15.894095956438766,1639.1856382489511
0.3589219346450052,2447.6607278602182,NaN,NaN
0.36307805477010135,2447.297166578704,NaN,NaN
0.36728230049808464,2456.447191295418,NaN,NaN
0.3715352290971725,2473.1047137448018,NaN,NaN
0.3758374042884442,2495.4006359649447,7.303074858337737,2347.3123755325123
0.3801893963205612,2522.0119067890255,NaN,NaN
0.3845917820453536,2552.135924231367,NaN,NaN
0.3890451449942806,2585.122098386081,NaN,NaN
0.39355007545577747,2619.9206512533146,NaN,NaN
0.3981071705534972,2654.626612264318,1.7362660911211647,2302.6555376836545
0.4027170343254591,2686.352450528781,NaN,NaN
0.40738027780411273,2711.488791480409,NaN,NaN
0.41209751909733017,2726.297707470831,NaN,NaN
0.4168693834703354,2727.6731132259906,NaN,NaN
0.4216965034285822,2713.867961849628,7.307023560794953,2347.3141979838842
0.42657951880159267,2685.0030327471054,NaN,NaN
0.43151907682776525,2643.229200607645,NaN,NaN
0.436515832240166,2592.5155867376952,NaN,NaN
0.4415704473533125,2537.9136457163213,NaN,NaN
0.44668359215096315,2484.7428403364343,15.89409661314209,1639.1856383532013
0.4518559443749224,2437.746866967342,NaN,NaN
0.457088189614875,2400.464794714263,NaN,NaN
0.4623810213992603,2374.975933731487,NaN,NaN
0.4677351412871982,2361.9659086075717,NaN,NaN
0.47315125896148047,2361.0391979166084,0.470905829382295,2360.014143470381
0.4786300923226383,2371.1647002416707,NaN,NaN
0.4841723675840993,2391.0842981011965,NaN,NaN
0.4897788193684462,2419.602640080067,NaN,NaN
0.49545019080479025,2455.7040237480223,NaN,NaN
0.5011872336272722,2498.4553282180914,0.47088566844930835,2360.013755872189
0.5069907082747044,2546.745706077682,NaN,NaN
0.5128613839913648,2598.962338256686,NaN,NaN
0.5188000389289611,2652.760763957281,NaN,NaN
0.5248074602497725,2705.01183259779,NaN,NaN
0.5308844442309884,2751.9785412211327,15.89409671868475,1639.1856383781208
0.5370317963702527,2789.674228529838,NaN,NaN
0.5432503314924332,2814.33267566749,NaN,NaN
0.5495408738576245,2822.9270651272864,NaN,NaN
0.5559042572704036,2813.623013231882,NaN,NaN
0.5623413251903491,2786.0723563812076,14.999874691892563,2168.7535736327973
0.5688529308438415,2741.593017680481,NaN,NaN
0.5754399373371569,2682.982683690833,NaN,NaN
0.5821032177708714,2614.2197175544998,NaN,NaN
0.5888436553555889,2539.964508476104,NaN,NaN
0.5956621435290105,2465.0174291204535,15.894096725420262,1639.185638380706
0.6025595860743578,2393.8100238307024,NaN,NaN
0.6095368972401691,2330.08783833385,NaN,NaN
0.6165950018614822,2276.745714147443,NaN,NaN
0.6237348354824193,2235.8066698202842,NaN,NaN
0.6309573444801932,2208.5434871890684,14.999326268177558,2168.7537220177646
0.6382634861905487,2195.6483038305983,NaN,NaN
0.6456542290346555,2197.4156050369047,NaN,NaN
0.6531305526474723,2213.8872160788133,NaN,NaN
0.660693448007596,2244.927835379638,NaN,NaN
0.6683439175686146,2290.2311673014733,1.0002466424747853,101.18324756406201
0.6760829753919817,2349.2280940293554,NaN,NaN
0.6839116472814293,2420.915175315333,NaN,NaN
0.6918309709189365,2503.6759224104026,NaN,NaN
0.6998419960022735,2595.121243095478,NaN,NaN
0.7079457843841379,2692.0245844795963,7.306418351365031,2347.313848828753
0.7161434102129021,2790.3787261500074,NaN,NaN
0.7244359600749901,2885.5570356751523,NaN,NaN
0.732824533138904,2972.5733680204125,NaN,NaN
0.7413102413009175,3046.399915220361,NaN,NaN
0.7498942093324559,3102.3103138346983,7.303484360717259,2347.3125056668773
0.7585775750291838,3136.2004365518433,NaN,NaN
0.7673614893618189,3144.8684131615723,NaN,NaN
0.7762471166286917,3126.2400462018372,NaN,NaN
0.7852356346100717,3079.4564011454645,NaN,NaN
0.7943282347242815,3004.87250022694,1.7359294861973884,2302.6548801176614
0.8035261221856173,2903.9407506338384,NaN,NaN
0.8128305161640992,2779.028949806353,NaN,NaN
0.8222426499470712,2633.0973039540218,NaN,NaN
0.831763771102671,2469.468311143247,NaN,NaN
0.8413951416451951,2291.597674960853,1.000226729061928,101.18302940216768
0.8511380382023764,2102.9289115496613,NaN,NaN
0.8609937521846006,1906.8056321227937,NaN,NaN
0.8709635899560806,1706.4653684303782,NaN,NaN
0.881048873008014,1505.0582339767905,NaN,NaN
0.8912509381337456,1305.693629440735,1.00022317538324,101.18299957097403
0.9015711376059569,1111.4818479566434,NaN,NaN
0.9120108393559098,925.5694391468734,NaN,NaN
0.9225714271547631,751.14338089366,NaN,NaN
0.933254300796991,591.4085644438859,NaN,NaN
0.9440608762859234,449.53751590937185,1.000191314338147,101.18285557511561
0.954992586021436,328.55517867538885,NaN,NaN
0.9660508789898133,231.21388769726335,NaN,NaN
0.9772372209558107,159.8353632291124,NaN,NaN
0.9885530946569389,116.15376599761557,NaN,NaN
1.0,101.1866596307978,1.0002258221489677,101.18302153820522
1.0115794542598986,115.14379213831378,NaN,NaN
1.023292992280754,157.4014787897754,NaN,NaN
1.035142166679344,226.5355266080034,NaN,NaN
1.0471285480508996,320.3964800697811,NaN,NaN
1.0592537251772889,436.2338533022457,1.0002347135534118,101.18310645929024
1.0715193052376064,570.8395061453481,NaN,NaN
1.0839269140212036,720.7068899092006,NaN,NaN
1.096478196143185,882.1947167445172,NaN,NaN
1.109174815262401,1051.6883590567497,NaN,NaN
1.1220184543019633,1225.744870422127,1.0001901197249627,101.18285449877379
1.135010815672315,1401.210142604189,NaN,NaN
1.1481536214968828,1575.3002959530033,NaN,NaN
1.1614486138403428,1745.6690208736827,NaN,NaN
1.1748975549395295,1910.426648936487,NaN,NaN
1.1885022274370185,2068.0333117163086,1.0002305972353096,101.18306499803845
1.202264434617413,2217.2631446043833,NaN,NaN
1.216186000646368,2357.115076426518,NaN,NaN
1.2302687708123816,2486.7175146539976,NaN,NaN
1.244514611771385,2605.278934988582,NaN,NaN
1.2589254117941673,2712.0289400455363,7.305843187193215,2347.3135519573566
1.2735030810166617,2806.2250922078238,NaN,NaN
1.288249551693134,2887.17898345533,NaN,NaN
1.3031667784522993,2954.290733645252,NaN,NaN
1.318256738556407,3007.109330976863,NaN,NaN
1.333521432163324,3045.364085982836,15.894096835846772,1639.1856384037865
1.3489628825916538,3069.0263697778387,NaN,NaN
1.3645831365889245,3078.3440762379355,NaN,NaN
1.3803842646028848,3073.8636963293866,NaN,NaN
1.3963683610559376,3056.4447515431275,NaN,NaN
1.4125375446227544,3027.254442691317,15.894096398479839,1639.185638317495
1.428893958511103,2987.746597806301,NaN,NaN
1.4454397707459274,2939.624938665495,NaN,NaN
1.4621771744567182,2884.7859687700984,NaN,NaN
1.4791083881682074,2825.240544994637,NaN,NaN
1.4962356560944334,2763.043925498183,15.894096686281538,1639.185638372424
1.5135612484362082,2700.181647867688,NaN,NaN
1.5310874616820302,2638.494196159729,NaN,NaN
1.5488166189124812,2579.6077221419546,NaN,NaN
1.566751070108149,2524.8820997146663,NaN,NaN
1.5848931924611136,2475.3781508453026,15.00043636331762,2168.7534482835267
1.6032453906900415,2431.84825659837,NaN,NaN
1.62181009735893,2394.7476610408025,NaN,NaN
1.6405897731995394,2364.259265330374,NaN,NaN
1.6595869074375607,2340.3239687162113,NaN,NaN
1.6788040181225603,2322.678666119309,15.894095923999169,1639.1856382447968
1.6982436524617444,2310.8944401458557,NaN,NaN
1.7179083871575882,2304.4283790527747,NaN,NaN
1.7378008287493754,2302.673288798548,NaN,NaN
1.7579236139586927,2304.9933685125184,NaN,NaN
1.7782794100389228,2310.77445553017,1.0002073143207733,101.18290015635338
1.7988709151287878,2319.4515028073974,NaN,NaN
1.8197008586099834,2330.574249442067,NaN,NaN
1.840772001468956,2343.8111155093866,NaN,NaN
1.8620871366628675,2358.9422423436135,NaN,NaN
1.8836490894898006,2375.86141922177,1.0002368880857329,101.18312985650469
1.9054607179632472,2394.5514865141354,NaN,NaN
1.927524913190936,2415.0470359945043,NaN,NaN
1.9498445997580451,2437.3785491885837,NaN,NaN
1.9724227361148536,2461.5627913581134,NaN,NaN
1.9952623149688795,2487.5174578610404,1.7360672946945994,2302.6550078126747
2.0183663636815607,2515.054323191353,NaN,NaN
2.041737944669529,2543.863382327974,NaN,NaN
2.0653801558105296,2573.5133560394456,NaN,NaN
2.0892961308540396,2603.465075368597,NaN,NaN
2.113489039836647,2633.1150723152714,1.0002015638923807,101.18287769822666
2.137962089502232,2661.791032040782,NaN,NaN
2.1627185237270203,2688.80469088335,NaN,NaN
2.1877616239495525,2713.481858551497,NaN,NaN
2.2130947096056377,2735.191235751533,NaN,NaN
2.2387211385683394,2753.370740181233,1.0002498546969567,101.18329088280194
2.2646443075930596,2767.551715904308,NaN,NaN
2.290867652767773,2777.3734508833422,NaN,NaN
2.3173946499684783,2782.6011154379175,NaN,NaN
2.344228815319922,2783.131954224013,NaN,NaN
2.3713737056616555,2779.0009541272857,14.99859347209002,2168.7539617799234
2.3988329190194904,2770.380146143119,NaN,NaN
2.4266100950824154,2757.5628675496337,NaN,NaN
2.4547089156850306,2740.9971461964374,NaN,NaN
2.4831331052955705,2721.221969740913,NaN,NaN
2.51188643150958,2698.8498671150387,15.894095992231666,1639.1856382550823
2.540972705549305,2674.5512906628405,NaN,NaN
2.5703957827688635,2649.021567244561,NaN,NaN
2.600159563165272,2622.9483939927713,NaN,NaN
2.6302679918953817,2596.98195388047,NaN,NaN
2.6607250597988097,2571.710638824477,15.894096305465684,1639.1856383010982
2.6915348039269156,2547.6463031935095,NaN,NaN
2.7227013080779123,2525.2047169153316,NaN,NaN
2.7542287033381667,2504.705952694784,NaN,NaN
2.78612116862977,2486.375335558282,NaN,NaN
2.8183829312644537,2470.3470545609002,15.89409602094767,1639.1856382595058
2.8510182675039095,2456.6726478771834,NaN,NaN
2.8840315031266064,2445.3337392759886,NaN,NaN
2.9174270140011673,2436.2336354301237,NaN,NaN
2.9512092266663856,2429.228718367522,NaN,NaN
2.9853826189179595,2424.1262584482356,15.894096011404613,1639.1856382555725
3.019951720402016,2420.6950804975277,NaN,NaN
3.054921113215513,2418.6738836370887,NaN,NaN
3.0902954325135905,2417.7803565216236,NaN,NaN
3.126079367123955,2417.723325547917,NaN,NaN
3.1622776601683795,2418.22771456164,1.0002002166441144,101.18287348173111
3.198895109691398,2419.0043062188006,NaN,NaN
3.2359365692962827,2419.828605650389,NaN,NaN
3.273406948788382,2420.523123484691,NaN,NaN
3.311311214825911,2420.97297927946,NaN,NaN
3.3496543915782766,2421.137641554314,15.00012955529708,2168.753511406721
3.3884415613920256,2421.0589764831675,NaN,NaN
3.4276778654645037,2420.821766210925,NaN,NaN
3.4673685045253166,2420.66421278481,NaN,NaN
3.5075187395256804,2420.866508100408,NaN,NaN
3.548133892335755,2421.724926203747,1.7359521093514056,2302.654887802753
3.5892193464500526,2423.5559622752075,NaN,NaN
3.630780547701014,2426.669335187823,NaN,NaN
3.672823004980846,2431.340485612515,NaN,NaN
