p0,L0,popt,Lopt
0.07498942093324558,2186.9291948174446,1.0000615640892905,970.4516055066749
0.07943282347242814,2218.635098644626,1.000061564012756,970.4516055066723
0.08413951416451952,2171.591984836394,1.000061564067926,970.4516055066737
0.08912509381337455,2196.285954376071,1.0000615640554587,970.4516055066744
0.09440608762859236,2180.0437075025243,1.0000615638738313,970.4516055066747
0.1,2225.4577836458047,1.0000615640408481,970.4516055066732
0.10592537251772889,2157.7402989304996,1.0000615640335215,970.4516055066742
0.11220184543019636,2206.127026592755,1.0000615639622712,970.4516055066732
0.11885022274370183,2193.677617004722,1.0000615640151185,970.4516055066731
0.12589254117941673,2181.5283371459645,1.000061564018669,970.4516055066728
0.1333521432163324,2224.0195796666103,1.0000615638778978,970.4516055066728
0.14125375446227545,2179.96440564693,1.000061564006014,970.4516055066731
0.14962356560944334,2219.6531941421495,1.0000615639758748,970.4516055066729
0.15848931924611132,2219.2856656938384,1.0000615640919712,970.4516055066741
0.16788040181225602,2188.5736748215086,1.0000615639924721,970.4516055066725
0.17782794100389226,2220.984210473988,1.000061563989735,970.4516055066733
0.18836490894898006,2187.9971539199955,1.0000615639874209,970.4516055066734
0.19952623149688797,2175.4852320290192,1.0000615639873158,970.4516055066731
0.21134890398366465,2225.1006573410523,1.000061563983753,970.4516055066734
0.22387211385683395,2196.0159430738945,1.0000615639828343,970.4516055066734
0.23713737056616552,2144.9143805079625,1.0000615639787187,970.4516055066741
0.251188643150958,2197.035538572724,1.0000615639804173,970.451605506674
0.26607250597988097,2236.1548032065293,1.0000615639726247,970.4516055066731
0.28183829312644537,2154.7695974801254,1.000061563974906,970.4516055066722
0.29853826189179594,2153.1181414297694,1.0000615639786512,970.4516055066733
0.31622776601683794,2216.8041610319515,1.0000615639779544,970.451605506673
0.33496543915782767,2228.0693599071424,1.0000615639780865,970.4516055066728
0.3548133892335754,2148.5629574451964,1.0000615639746133,970.451605506672
0.3758374042884442,2167.015909306726,1.0000615639820547,970.4516055066739
0.3981071705534972,2246.636086414656,1.00006156398067,970.451605506673
0.4216965034285822,2275.933139613231,1.0000615639830077,970.4516055066731
0.44668359215096315,2161.38663220159,1.0000615639780863,970.451605506673
0.47315125896148047,2099.9374897219786,1.0000615639823602,970.4516055066755
0.5011872336272722,2168.8576992052185,1.0000615638796801,970.4516055066732
0.5308844442309884,2295.5286623667034,1.0000615638858927,970.451605506674
0.5623413251903491,2312.13448265242,1.000061563983869,970.4516055066734
0.5956621435290105,2151.5626675834937,1.0000615639829478,970.4516055066736
0.6309573444801932,2023.7567360907585,1.0000615639888737,970.4516055066736
0.6683439175686146,2065.0497106783223,1.0000615639942017,970.4516055066748
0.7079457843841379,2266.1618548383944,1.00006156399484,970.4516055066728
0.7498942093324559,2470.9234596561582,1.0000615639883896,970.4516055066734
0.7943282347242815,2421.4662823052345,1.0000615640002526,970.4516055066734
0.8413951416451951,2064.405587300219,1.0000615640001016,970.4516055066732
0.8912509381337456,1571.4980360084269,1.0000615640015782,970.4516055066732
0.9440608762859234,1143.873005597012,1.0000615640029265,970.4516055066734
1.0,970.4518126954582,1.000061564005993,970.4516055066731
1.0592537251772889,1138.6228127429852,1.0000615640078767,970.4516055066732
1.1220184543019633,1533.5493231399962,1.0000615639925823,970.451605506674
1.1885022274370185,1954.4957523708078,1.0000615640078165,970.4516055066734
1.2589254117941673,2276.1443265286575,1.0000615638760122,970.4516055066746
1.333521432163324,2442.41257578097,1.0000615640132364,970.4516055066745
1.4125375446227544,2433.0133559540136,1.000061564013159,970.4516055066719
1.4962356560944334,2300.810356046506,1.000061564007376,970.4516055066736
1.5848931924611136,2157.1502742820467,1.0000615640154766,970.4516055066738
1.6788040181225603,2081.063264917592,1.000061564020829,970.4516055066738
1.7782794100389228,2075.282813250718,1.0000615640129196,970.4516055066734
1.8836490894898006,2107.9258461692434,1.0000615640335075,970.4516055066739
1.9952623149688795,2163.8268880274245,1.000061564039595,970.4516055066741
2.113489039836647,2236.665521102025,1.000061564034935,970.451605506673
2.2387211385683394,2296.7224582193726,1.00006156405175,970.4516055066728
2.3713737056616555,2309.392556250182,1.0000615640466597,970.4516055066731
2.51188643150958,2269.197632933893,1.0000615640411876,970.4516055066741
2.6607250597988097,2205.601908762042,1.0000615640390278,970.4516055066731
2.8183829312644537,2155.0028628789964,1.000061564039774,970.4516055066734
2.9853826189179595,2131.985102152959,1.0000615640301165,970.4516055066734
3.1622776601683795,2129.079240426528,1.000061564025684,970.4516055066744
3.3496543915782766,2130.529378304523,1.0000615640282295,970.451605506672
3.548133892335755,2130.882407409717,1.0000615640234418,970.451605506675
3.758374042884441,2143.1615397500295,1.0000615640148671,970.451605506673
3.9810717055349722,2177.980924759516,1.000061563972805,970.4516055066738
4.216965034285822,2224.020360685702,1.0000615639575265,970.451605506673
4.466835921509632,2257.5988580687786,1.0000615638807755,970.4516055066725
4.731512589614805,2262.2122370618526,1.0000615639445831,970.451605506674
5.011872336272722,2238.9762327540034,1.0000615639066122,970.4516055066728
5.3088444423098835,2203.8151675422223,1.000061563956758,970.4516055066738
5.623413251903491,2172.489397746495,1.0000615639205268,970.4516055066724
5.956621435290105,2147.6135305172115,1.0000615639746258,970.451605506673
6.309573444801933,2124.7345261230107,1.0000615640337844,970.4516055066734
6.6834391756861455,2105.0382361714333,1.0000615640467374,970.451605506673
7.079457843841379,2094.6107663260186,1.000061564020765,970.4516055066728
7.498942093324558,2093.7740013950215,8.243805286833904,2096.3643454056837
7.943282347242816,2095.4590783788585,8.243805277918792,2096.3643453685004
8.413951416451951,2097.3222859675843,8.2438052287464,2096.3643451633975
8.912509381337454,2104.2984706088214,8.24380509909592,2096.3643446226156
9.440608762859233,2119.0262356765174,8.243805313760937,2096.3643455179954
10.0,2142.468348152506,1.0000615640791763,970.4516055066732
10.592537251772887,2174.6189174656583,11.347968742785197,2202.2927716634517
11.220184543019636,2200.8258586948946,11.347968864813117,2202.2927721568235
11.885022274370183,2184.8076826143065,11.34796919142204,2202.292773477324
12.589254117941675,2108.678699804742,12.461550716352074,2124.9460349644514
13.33521432163324,2030.1481540126385,11.347969449685625,2202.2927745214924
14.12537544622754,2007.2149865209913,14.277218836698573,2006.854543348737
14.962356560944336,2004.209143547745,15.53100488873811,1996.4637585737094
15.848931924611133,1784.2352939684802,15.531004921927908,1996.463753742301
16.788040181225607,2103.559475902204,15.531004921922689,1996.463753743063
17.78279410038923,2129.4867002118554,16.97422356650963,2109.4324776987464
18.836490894898002,2167.1761291208154,24.721331718441483,2417.712568297092
19.952623149688797,2217.611312380425,24.721369312752724,2417.713759594014
21.134890398366466,2273.9951145420573,24.721323846818866,2417.712318858541
22.3872113856834,2330.653200737451,24.721367728852343,2417.7137094031723
23.71373705661655,2383.376405251656,24.72136689885705,2417.7136831021444
25.118864315095795,2429.9509410557566,24.721366775698275,2417.713679199479
26.6072505979881,2469.8969747512133,24.72134492704124,2417.7129868548914
28.183829312644534,2503.767053856295,24.721334361436536,2417.7126520491242
29.853826189179603,2532.5261996408112,24.72136796495756,2417.7137168849067
31.622776601683793,2557.180098104611,24.721368675264678,2417.713739393218
33.49654391578276,2578.6078778889996,24.721369117323924,2417.713753401254
35.48133892335755,2597.51454788155,24.721369006335276,2417.7137498842285
37.583740428844415,2614.439463710645,1.0000615641888881,970.4516055066729
39.810717055349734,2629.784772751866,8.243805579612916,2096.364346626901
42.169650342858226,2643.8466827909706,1.0000615641968342,970.4516055066746
44.6683592150963,2656.8427966315544,99.99999999492809,2775.1209171459013
47.315125896148054,2668.9337383602497,99.99999997340282,2775.1209171250357
50.11872336272722,2680.2393722354327,99.99999999346319,2775.120917144485
53.08844442309885,2690.8505913360095,99.99999998509027,2775.120917136364
56.23413251903491,2700.8377257155466,99.999999993626,2775.1209171446344
59.566214352901035,2710.256472447023,99.99999999768919,2775.1209171485816
63.09573444801933,2719.152052190263,99.99999998924076,2775.120917140387
66.83439175686145,2727.5621149718313,99.99999992779654,2775.120917080817
70.79457843841381,2735.51877140576,99.99999997899094,2775.1209171304486
74.98942093324558,2743.0500152475356,99.99999999435262,2775.1209171453283
79.43282347242814,2750.180723126389,99.99999996180269,2775.120917113782
84.13951416451951,2756.933360534431,99.999999998538,2775.1209171494056
89.12509381337455,2763.328483452307,99.99999998468667,2775.120917135967
94.40608762859236,2769.3850974577163,99.99999999767161,2775.1209171485593
100.0,2775.1209171508162,99.99999999824426,2775.1209171491146
